ts,kr,us,fx
2026-07-25 16:45:00+00:00,165.87,171.2,1.0
2026-07-25 16:50:00+00:00,165.87,171.18,1.0
2026-07-25 16:55:00+00:00,165.85,171.12,1.0
2026-07-25 17:00:00+00:00,165.87,171.25,1.0
2026-07-25 17:05:00+00:00,165.96,171.35,1.0
2026-07-25 17:10:00+00:00,166.04,171.38,1.0
2026-07-25 17:15:00+00:00,166.0,171.45,1.0
2026-07-25 17:20:00+00:00,166.08,171.52,1.0
2026-07-25 17:25:00+00:00,166.05,171.42,1.0
2026-07-25 17:30:00+00:00,166.16,171.32,1.0
2026-07-25 17:35:00+00:00,166.2,171.59,1.0
2026-07-25 17:40:00+00:00,166.2,171.65,1.0
2026-07-25 17:45:00+00:00,166.36,171.71,1.0
2026-07-25 17:50:00+00:00,166.31,171.7,1.0
2026-07-25 17:55:00+00:00,166.27,171.67,1.0
2026-07-25 18:00:00+00:00,166.25,171.93,1.0
2026-07-25 18:05:00+00:00,166.19,171.77,1.0
2026-07-25 18:10:00+00:00,166.28,171.74,1.0
2026-07-25 18:15:00+00:00,166.25,171.86,1.0
2026-07-25 18:20:00+00:00,166.24,171.95,1.0
2026-07-25 18:25:00+00:00,166.32,172.0,1.0
2026-07-25 18:30:00+00:00,166.41,172.1,1.0
2026-07-25 18:35:00+00:00,166.24,171.79,1.0
2026-07-25 18:40:00+00:00,166.21,171.81,1.0
2026-07-25 18:45:00+00:00,166.19,171.81,1.0
2026-07-25 18:50:00+00:00,166.19,172.06,1.0
2026-07-25 18:55:00+00:00,166.1,171.8,1.0
2026-07-25 19:00:00+00:00,166.14,171.79,1.0
2026-07-25 19:05:00+00:00,166.1,171.71,1.0
2026-07-25 19:10:00+00:00,166.25,172.21,1.0
2026-07-25 19:15:00+00:00,166.58,172.24,1.0
2026-07-25 19:20:00+00:00,166.61,172.74,1.0
2026-07-25 19:25:00+00:00,166.45,172.4,1.0
2026-07-25 19:30:00+00:00,166.49,172.62,1.0
2026-07-25 19:35:00+00:00,166.42,172.44,1.0
2026-07-25 19:40:00+00:00,166.4,172.43,1.0
2026-07-25 19:45:00+00:00,166.49,172.52,1.0
2026-07-25 19:50:00+00:00,166.46,172.56,1.0
2026-07-25 19:55:00+00:00,166.42,172.54,1.0
2026-07-25 20:00:00+00:00,166.72,172.85,1.0
2026-07-25 20:05:00+00:00,166.74,172.66,1.0
2026-07-25 20:10:00+00:00,166.69,172.75,1.0
2026-07-25 20:15:00+00:00,166.7,172.72,1.0
2026-07-25 20:20:00+00:00,166.72,173.01,1.0
2026-07-25 20:25:00+00:00,166.73,173.05,1.0
2026-07-25 20:30:00+00:00,166.73,173.09,1.0
2026-07-25 20:35:00+00:00,166.77,173.04,1.0
2026-07-25 20:40:00+00:00,166.78,172.87,1.0
2026-07-25 20:45:00+00:00,166.81,172.9,1.0
2026-07-25 20:50:00+00:00,166.8,172.97,1.0
2026-07-25 20:55:00+00:00,166.42,172.68,1.0
2026-07-25 21:00:00+00:00,166.35,172.42,1.0
2026-07-25 21:05:00+00:00,166.52,172.93,1.0
2026-07-25 21:10:00+00:00,166.53,172.97,1.0
2026-07-25 21:15:00+00:00,166.61,172.95,1.0
2026-07-25 21:20:00+00:00,166.52,173.01,1.0
2026-07-25 21:25:00+00:00,166.55,173.15,1.0
2026-07-25 21:30:00+00:00,166.61,172.81,1.0
2026-07-25 21:35:00+00:00,166.62,172.78,1.0
2026-07-25 21:40:00+00:00,166.53,172.44,1.0
2026-07-25 21:45:00+00:00,166.53,172.65,1.0
2026-07-25 21:50:00+00:00,166.52,172.53,1.0
2026-07-25 21:55:00+00:00,166.42,172.4,1.0
2026-07-25 22:00:00+00:00,166.47,172.59,1.0
2026-07-25 22:05:00+00:00,166.46,172.66,1.0
2026-07-25 22:10:00+00:00,166.46,172.47,1.0
2026-07-25 22:15:00+00:00,166.54,172.64,1.0
2026-07-25 22:20:00+00:00,166.45,172.62,1.0
2026-07-25 22:25:00+00:00,166.46,172.51,1.0
2026-07-25 22:30:00+00:00,166.61,172.64,1.0
2026-07-25 22:35:00+00:00,166.72,172.63,1.0
2026-07-25 22:40:00+00:00,166.81,172.7,1.0
2026-07-25 22:45:00+00:00,166.72,172.73,1.0
2026-07-25 22:50:00+00:00,166.59,172.63,1.0
2026-07-25 22:55:00+00:00,166.61,172.65,1.0
2026-07-25 23:00:00+00:00,166.52,172.6,1.0
2026-07-25 23:05:00+00:00,166.51,172.53,1.0
2026-07-25 23:10:00+00:00,166.47,172.47,1.0
2026-07-25 23:15:00+00:00,166.46,172.5,1.0
2026-07-25 23:20:00+00:00,166.51,172.56,1.0
2026-07-25 23:25:00+00:00,166.52,172.58,1.0
2026-07-25 23:30:00+00:00,166.55,172.57,1.0
2026-07-25 23:35:00+00:00,166.77,172.74,1.0
2026-07-25 23:40:00+00:00,166.69,172.88,1.0
2026-07-25 23:45:00+00:00,166.82,172.79,1.0
2026-07-25 23:50:00+00:00,166.75,172.79,1.0
2026-07-25 23:55:00+00:00,166.65,172.65,1.0
2026-07-26 00:00:00+00:00,166.74,172.82,1.0
2026-07-26 00:05:00+00:00,166.7,172.69,1.0
2026-07-26 00:10:00+00:00,166.93,172.69,1.0
2026-07-26 00:15:00+00:00,166.87,172.62,1.0
2026-07-26 00:20:00+00:00,167.02,172.83,1.0
2026-07-26 00:25:00+00:00,166.92,172.47,1.0
2026-07-26 00:30:00+00:00,166.58,172.34,1.0
2026-07-26 00:35:00+00:00,166.57,172.33,1.0
2026-07-26 00:40:00+00:00,166.52,171.89,1.0
2026-07-26 00:45:00+00:00,166.67,171.87,1.0
2026-07-26 00:50:00+00:00,166.74,172.07,1.0
2026-07-26 00:55:00+00:00,166.7,172.1,1.0
2026-07-26 01:00:00+00:00,166.89,172.16,1.0
2026-07-26 01:05:00+00:00,166.92,172.22,1.0
2026-07-26 01:10:00+00:00,167.05,172.51,1.0
2026-07-26 01:15:00+00:00,167.14,172.73,1.0
2026-07-26 01:20:00+00:00,167.25,172.88,1.0
2026-07-26 01:25:00+00:00,167.45,173.59,1.0
2026-07-26 01:30:00+00:00,167.33,173.44,1.0
2026-07-26 01:35:00+00:00,167.09,173.37,1.0
2026-07-26 01:40:00+00:00,166.95,173.04,1.0
2026-07-26 01:45:00+00:00,166.85,172.93,1.0
2026-07-26 01:50:00+00:00,166.93,172.96,1.0
2026-07-26 01:55:00+00:00,166.92,172.92,1.0
2026-07-26 02:00:00+00:00,166.93,172.82,1.0
2026-07-26 02:05:00+00:00,167.07,173.03,1.0
2026-07-26 02:10:00+00:00,167.03,172.97,1.0
2026-07-26 02:15:00+00:00,167.12,173.07,1.0
2026-07-26 02:20:00+00:00,167.26,173.09,1.0
2026-07-26 02:25:00+00:00,167.21,173.15,1.0
2026-07-26 02:30:00+00:00,167.12,173.0,1.0
2026-07-26 02:35:00+00:00,167.11,173.0,1.0
2026-07-26 02:40:00+00:00,167.17,173.21,1.0
2026-07-26 02:45:00+00:00,167.01,173.08,1.0
2026-07-26 02:50:00+00:00,167.05,173.01,1.0
2026-07-26 02:55:00+00:00,167.02,173.12,1.0
2026-07-26 03:00:00+00:00,167.07,173.17,1.0
2026-07-26 03:05:00+00:00,167.02,173.11,1.0
2026-07-26 03:10:00+00:00,167.0,173.16,1.0
2026-07-26 03:15:00+00:00,167.22,173.35,1.0
2026-07-26 03:20:00+00:00,167.28,173.37,1.0
2026-07-26 03:25:00+00:00,167.35,173.47,1.0
2026-07-26 03:30:00+00:00,167.49,173.41,1.0
2026-07-26 03:35:00+00:00,167.56,173.48,1.0
2026-07-26 03:40:00+00:00,167.57,173.45,1.0
2026-07-26 03:45:00+00:00,167.57,173.42,1.0
2026-07-26 03:50:00+00:00,167.42,173.22,1.0
2026-07-26 03:55:00+00:00,167.22,173.09,1.0
2026-07-26 04:00:00+00:00,167.33,173.21,1.0
2026-07-26 04:05:00+00:00,167.21,172.94,1.0
2026-07-26 04:10:00+00:00,167.37,173.09,1.0
2026-07-26 04:15:00+00:00,167.49,173.27,1.0
2026-07-26 04:20:00+00:00,167.62,173.59,1.0
2026-07-26 04:25:00+00:00,167.72,173.6,1.0
2026-07-26 04:30:00+00:00,167.53,173.41,1.0
2026-07-26 04:35:00+00:00,167.56,173.37,1.0
2026-07-26 04:40:00+00:00,167.61,173.47,1.0
2026-07-26 04:45:00+00:00,167.6,173.55,1.0
2026-07-26 04:50:00+00:00,167.6,173.56,1.0
2026-07-26 04:55:00+00:00,167.51,173.29,1.0
2026-07-26 05:00:00+00:00,167.54,173.21,1.0
2026-07-26 05:05:00+00:00,167.51,173.18,1.0
2026-07-26 05:10:00+00:00,167.49,173.06,1.0
2026-07-26 05:15:00+00:00,167.52,173.07,1.0
2026-07-26 05:20:00+00:00,167.39,173.01,1.0
2026-07-26 05:25:00+00:00,167.28,172.62,1.0
2026-07-26 05:30:00+00:00,167.32,172.88,1.0
2026-07-26 05:35:00+00:00,167.29,172.87,1.0
2026-07-26 05:40:00+00:00,167.36,172.77,1.0
2026-07-26 05:45:00+00:00,167.4,172.68,1.0
2026-07-26 05:50:00+00:00,167.56,172.84,1.0
2026-07-26 05:55:00+00:00,167.57,172.93,1.0
2026-07-26 06:00:00+00:00,167.59,172.87,1.0
2026-07-26 06:05:00+00:00,167.57,172.93,1.0
2026-07-26 06:10:00+00:00,167.61,172.81,1.0
2026-07-26 06:15:00+00:00,167.7,172.87,1.0
2026-07-26 06:20:00+00:00,167.61,172.85,1.0
2026-07-26 06:25:00+00:00,167.64,172.82,1.0
2026-07-26 06:30:00+00:00,167.66,172.91,1.0
2026-07-26 06:35:00+00:00,167.37,172.78,1.0
2026-07-26 06:40:00+00:00,167.4,172.75,1.0
2026-07-26 06:45:00+00:00,167.48,172.99,1.0
2026-07-26 06:50:00+00:00,167.68,173.11,1.0
2026-07-26 06:55:00+00:00,167.57,172.92,1.0
2026-07-26 07:00:00+00:00,167.59,172.88,1.0
2026-07-26 07:05:00+00:00,167.51,172.79,1.0
2026-07-26 07:10:00+00:00,167.54,172.68,1.0
2026-07-26 07:15:00+00:00,167.56,172.78,1.0
2026-07-26 07:20:00+00:00,167.53,172.6,1.0
2026-07-26 07:25:00+00:00,167.49,172.56,1.0
2026-07-26 07:30:00+00:00,167.54,172.56,1.0
2026-07-26 07:35:00+00:00,167.54,172.54,1.0
2026-07-26 07:40:00+00:00,167.55,172.53,1.0
2026-07-26 07:45:00+00:00,167.46,172.4,1.0
2026-07-26 07:50:00+00:00,167.51,172.53,1.0
2026-07-26 07:55:00+00:00,167.51,172.51,1.0
2026-07-26 08:00:00+00:00,167.48,172.42,1.0
2026-07-26 08:05:00+00:00,167.5,172.34,1.0
2026-07-26 08:10:00+00:00,167.33,172.23,1.0
2026-07-26 08:15:00+00:00,167.37,172.21,1.0
2026-07-26 08:20:00+00:00,167.33,172.12,1.0
2026-07-26 08:25:00+00:00,167.33,172.1,1.0
2026-07-26 08:30:00+00:00,167.31,172.02,1.0
2026-07-26 08:35:00+00:00,167.04,171.66,1.0
2026-07-26 08:40:00+00:00,167.15,171.77,1.0
2026-07-26 08:45:00+00:00,167.25,172.06,1.0
2026-07-26 08:50:00+00:00,167.4,172.37,1.0
2026-07-26 08:55:00+00:00,167.5,172.29,1.0
2026-07-26 09:00:00+00:00,167.31,171.74,1.0
2026-07-26 09:05:00+00:00,167.29,171.54,1.0
2026-07-26 09:10:00+00:00,167.29,171.69,1.0
2026-07-26 09:15:00+00:00,167.42,171.93,1.0
2026-07-26 09:20:00+00:00,167.35,171.84,1.0
2026-07-26 09:25:00+00:00,167.36,171.78,1.0
2026-07-26 09:30:00+00:00,167.39,171.81,1.0
2026-07-26 09:35:00+00:00,167.51,171.99,1.0
2026-07-26 09:40:00+00:00,167.46,171.98,1.0
2026-07-26 09:45:00+00:00,167.43,171.88,1.0
2026-07-26 09:50:00+00:00,167.36,171.87,1.0
2026-07-26 09:55:00+00:00,167.52,172.09,1.0
2026-07-26 10:00:00+00:00,167.64,172.26,1.0
2026-07-26 10:05:00+00:00,167.64,172.13,1.0
2026-07-26 10:10:00+00:00,167.75,172.21,1.0
2026-07-26 10:15:00+00:00,167.79,172.29,1.0
2026-07-26 10:20:00+00:00,167.8,172.22,1.0
2026-07-26 10:25:00+00:00,167.83,172.34,1.0
2026-07-26 10:30:00+00:00,167.91,172.4,1.0
2026-07-26 10:35:00+00:00,168.07,172.39,1.0
2026-07-26 10:40:00+00:00,168.1,172.42,1.0
2026-07-26 10:45:00+00:00,168.09,172.45,1.0
2026-07-26 10:50:00+00:00,168.17,172.43,1.0
2026-07-26 10:55:00+00:00,168.07,172.4,1.0
2026-07-26 11:00:00+00:00,167.97,172.41,1.0
2026-07-26 11:05:00+00:00,168.02,172.36,1.0
2026-07-26 11:10:00+00:00,167.87,172.1,1.0
2026-07-26 11:15:00+00:00,167.91,172.11,1.0
2026-07-26 11:20:00+00:00,168.11,172.37,1.0
2026-07-26 11:25:00+00:00,168.03,172.34,1.0
2026-07-26 11:30:00+00:00,168.07,172.47,1.0
2026-07-26 11:35:00+00:00,168.17,172.59,1.0
2026-07-26 11:40:00+00:00,168.27,172.57,1.0
2026-07-26 11:45:00+00:00,168.11,172.44,1.0
2026-07-26 11:50:00+00:00,168.05,172.51,1.0
2026-07-26 11:55:00+00:00,167.96,172.37,1.0
2026-07-26 12:00:00+00:00,167.88,172.04,1.0
2026-07-26 12:05:00+00:00,167.94,172.11,1.0
2026-07-26 12:10:00+00:00,167.87,172.28,1.0
2026-07-26 12:15:00+00:00,167.71,172.03,1.0
2026-07-26 12:20:00+00:00,167.43,171.82,1.0
2026-07-26 12:25:00+00:00,167.51,171.86,1.0
2026-07-26 12:30:00+00:00,167.61,171.92,1.0
2026-07-26 12:35:00+00:00,167.6,171.92,1.0
2026-07-26 12:40:00+00:00,167.58,171.89,1.0
2026-07-26 12:45:00+00:00,167.51,171.85,1.0
2026-07-26 12:50:00+00:00,167.56,171.88,1.0
2026-07-26 12:55:00+00:00,167.59,171.97,1.0
2026-07-26 13:00:00+00:00,167.51,171.84,1.0
2026-07-26 13:05:00+00:00,167.6,171.93,1.0
2026-07-26 13:10:00+00:00,167.61,171.82,1.0
2026-07-26 13:15:00+00:00,167.72,172.09,1.0
2026-07-26 13:20:00+00:00,167.78,172.2,1.0
2026-07-26 13:25:00+00:00,167.77,172.27,1.0
2026-07-26 13:30:00+00:00,167.73,172.18,1.0
2026-07-26 13:35:00+00:00,167.64,171.98,1.0
2026-07-26 13:40:00+00:00,167.7,171.97,1.0
2026-07-26 13:45:00+00:00,167.8,172.05,1.0
2026-07-26 13:50:00+00:00,167.82,172.06,1.0
2026-07-26 13:55:00+00:00,167.93,172.16,1.0
2026-07-26 14:00:00+00:00,168.09,172.37,1.0
2026-07-26 14:05:00+00:00,168.26,172.61,1.0
2026-07-26 14:10:00+00:00,168.12,172.49,1.0
2026-07-26 14:15:00+00:00,168.12,172.4,1.0
2026-07-26 14:20:00+00:00,168.09,172.34,1.0
2026-07-26 14:25:00+00:00,167.97,172.32,1.0
2026-07-26 14:30:00+00:00,167.94,172.14,1.0
2026-07-26 14:35:00+00:00,167.97,172.14,1.0
2026-07-26 14:40:00+00:00,167.85,172.22,1.0
2026-07-26 14:45:00+00:00,167.87,172.25,1.0
2026-07-26 14:50:00+00:00,167.74,172.16,1.0
2026-07-26 14:55:00+00:00,167.66,172.1,1.0
2026-07-26 15:00:00+00:00,167.56,171.8,1.0
2026-07-26 15:05:00+00:00,167.71,171.97,1.0
2026-07-26 15:10:00+00:00,167.65,171.93,1.0
2026-07-26 15:15:00+00:00,167.85,172.21,1.0
2026-07-26 15:20:00+00:00,167.85,172.27,1.0
2026-07-26 15:25:00+00:00,167.81,172.22,1.0
2026-07-26 15:30:00+00:00,167.77,172.17,1.0
2026-07-26 15:35:00+00:00,167.83,172.24,1.0
2026-07-26 15:40:00+00:00,167.72,172.13,1.0
2026-07-26 15:45:00+00:00,167.58,172.08,1.0
2026-07-26 15:50:00+00:00,167.63,172.04,1.0
2026-07-26 15:55:00+00:00,167.7,172.13,1.0
2026-07-26 16:00:00+00:00,167.7,172.16,1.0
2026-07-26 16:05:00+00:00,167.62,172.08,1.0
2026-07-26 16:10:00+00:00,167.61,172.07,1.0
2026-07-26 16:15:00+00:00,167.81,172.18,1.0
2026-07-26 16:20:00+00:00,167.78,172.21,1.0
2026-07-26 16:25:00+00:00,167.94,172.39,1.0
2026-07-26 16:30:00+00:00,168.0,172.37,1.0
2026-07-26 16:35:00+00:00,167.92,172.35,1.0
2026-07-26 16:40:00+00:00,167.91,172.26,1.0
2026-07-26 16:45:00+00:00,167.96,172.24,1.0
2026-07-26 16:50:00+00:00,167.94,172.26,1.0
2026-07-26 16:55:00+00:00,167.94,172.25,1.0
2026-07-26 17:00:00+00:00,167.9,172.25,1.0
2026-07-26 17:05:00+00:00,167.9,172.2,1.0
2026-07-26 17:10:00+00:00,167.94,172.19,1.0
2026-07-26 17:15:00+00:00,167.91,172.18,1.0
2026-07-26 17:20:00+00:00,167.82,172.04,1.0
2026-07-26 17:25:00+00:00,167.88,172.09,1.0
2026-07-26 17:30:00+00:00,167.88,172.12,1.0
2026-07-26 17:35:00+00:00,167.78,172.05,1.0
2026-07-26 17:40:00+00:00,167.98,172.22,1.0
2026-07-26 17:45:00+00:00,167.89,172.23,1.0
2026-07-26 17:50:00+00:00,167.96,172.41,1.0
2026-07-26 17:55:00+00:00,167.96,172.33,1.0
2026-07-26 18:00:00+00:00,168.01,172.38,1.0
2026-07-26 18:05:00+00:00,168.04,172.4,1.0
2026-07-26 18:10:00+00:00,168.02,172.47,1.0
2026-07-26 18:15:00+00:00,167.91,172.33,1.0
2026-07-26 18:20:00+00:00,167.52,172.26,1.0
2026-07-26 18:25:00+00:00,167.71,172.22,1.0
2026-07-26 18:30:00+00:00,167.82,172.33,1.0
2026-07-26 18:35:00+00:00,167.89,172.38,1.0
2026-07-26 18:40:00+00:00,167.84,172.36,1.0
2026-07-26 18:45:00+00:00,167.88,172.38,1.0
2026-07-26 18:50:00+00:00,167.88,172.35,1.0
2026-07-26 18:55:00+00:00,167.88,172.32,1.0
2026-07-26 19:00:00+00:00,167.87,172.22,1.0
2026-07-26 19:05:00+00:00,167.89,172.23,1.0
2026-07-26 19:10:00+00:00,167.87,172.19,1.0
2026-07-26 19:15:00+00:00,167.9,172.26,1.0
2026-07-26 19:20:00+00:00,167.9,172.28,1.0
2026-07-26 19:25:00+00:00,167.78,172.08,1.0
2026-07-26 19:30:00+00:00,167.77,172.03,1.0
2026-07-26 19:35:00+00:00,167.79,172.04,1.0
2026-07-26 19:40:00+00:00,167.83,172.05,1.0
2026-07-26 19:45:00+00:00,167.83,172.02,1.0
2026-07-26 19:50:00+00:00,167.76,172.08,1.0
2026-07-26 19:55:00+00:00,167.69,172.01,1.0
2026-07-26 20:00:00+00:00,167.64,171.94,1.0
2026-07-26 20:05:00+00:00,167.65,171.9,1.0
2026-07-26 20:10:00+00:00,167.56,171.89,1.0
2026-07-26 20:15:00+00:00,167.61,172.04,1.0
2026-07-26 20:20:00+00:00,167.65,171.98,1.0
2026-07-26 20:25:00+00:00,167.63,171.97,1.0
2026-07-26 20:30:00+00:00,167.54,171.88,1.0
2026-07-26 20:35:00+00:00,167.61,171.93,1.0
2026-07-26 20:40:00+00:00,167.58,171.91,1.0
2026-07-26 20:45:00+00:00,167.56,171.91,1.0
2026-07-26 20:50:00+00:00,167.6,171.94,1.0
2026-07-26 20:55:00+00:00,167.87,172.12,1.0
2026-07-26 21:00:00+00:00,167.86,172.05,1.0
2026-07-26 21:05:00+00:00,167.83,172.0,1.0
2026-07-26 21:10:00+00:00,167.81,172.31,1.0
2026-07-26 21:15:00+00:00,167.77,172.23,1.0
2026-07-26 21:20:00+00:00,167.85,172.25,1.0
2026-07-26 21:25:00+00:00,167.98,172.42,1.0
2026-07-26 21:30:00+00:00,167.96,172.32,1.0
2026-07-26 21:35:00+00:00,167.92,172.4,1.0
2026-07-26 21:40:00+00:00,168.04,172.65,1.0
2026-07-26 21:45:00+00:00,167.99,172.61,1.0
2026-07-26 21:50:00+00:00,168.0,172.56,1.0
2026-07-26 21:55:00+00:00,168.01,172.45,1.0
2026-07-26 22:00:00+00:00,168.95,173.75,1.0
2026-07-26 22:05:00+00:00,168.99,173.89,1.0
2026-07-26 22:10:00+00:00,169.1,173.9,1.0
2026-07-26 22:15:00+00:00,169.33,174.13,1.0
2026-07-26 22:20:00+00:00,169.48,174.08,1.0
2026-07-26 22:25:00+00:00,169.74,174.57,1.0
2026-07-26 22:30:00+00:00,169.71,174.62,1.0
2026-07-26 22:35:00+00:00,169.73,174.41,1.0
2026-07-26 22:40:00+00:00,169.54,174.39,1.0
2026-07-26 22:45:00+00:00,169.63,174.36,1.0
2026-07-26 22:50:00+00:00,169.33,173.93,1.0
2026-07-26 22:55:00+00:00,169.72,174.52,1.0
2026-07-26 23:00:00+00:00,170.54,176.82,1.0
2026-07-26 23:05:00+00:00,170.85,177.12,1.0
2026-07-26 23:10:00+00:00,170.7,177.48,1.0
2026-07-26 23:15:00+00:00,170.46,176.82,1.0
2026-07-26 23:20:00+00:00,170.49,176.65,1.0
2026-07-26 23:25:00+00:00,170.6,176.75,1.0
2026-07-26 23:30:00+00:00,170.55,176.77,1.0
2026-07-26 23:35:00+00:00,169.45,175.81,1.0
2026-07-26 23:40:00+00:00,170.19,176.33,1.0
2026-07-26 23:45:00+00:00,170.82,179.01,1.0
2026-07-26 23:50:00+00:00,170.67,178.34,1.0
2026-07-26 23:55:00+00:00,170.49,177.77,1.0
2026-07-27 00:00:00+00:00,168.85,175.53,1.0
2026-07-27 00:05:00+00:00,167.91,173.83,1.0
2026-07-27 00:10:00+00:00,168.84,174.76,1.0
2026-07-27 00:15:00+00:00,167.68,172.59,1.0
2026-07-27 00:20:00+00:00,169.04,174.82,1.0
2026-07-27 00:25:00+00:00,169.26,175.04,1.0
2026-07-27 00:30:00+00:00,168.98,174.49,1.0
2026-07-27 00:35:00+00:00,168.35,173.64,1.0
2026-07-27 00:40:00+00:00,167.73,172.75,1.0
2026-07-27 00:45:00+00:00,168.63,173.67,1.0
2026-07-27 00:50:00+00:00,169.35,174.58,1.0
2026-07-27 00:55:00+00:00,167.98,172.87,1.0
2026-07-27 01:00:00+00:00,167.07,172.15,1.0
2026-07-27 01:05:00+00:00,167.63,172.73,1.0
2026-07-27 01:10:00+00:00,166.53,171.29,1.0
2026-07-27 01:15:00+00:00,165.5,169.67,1.0
2026-07-27 01:20:00+00:00,165.2,169.55,1.0
2026-07-27 01:25:00+00:00,164.43,168.64,1.0
2026-07-27 01:30:00+00:00,165.89,170.18,1.0
2026-07-27 01:35:00+00:00,166.5,171.11,1.0
2026-07-27 01:40:00+00:00,165.94,170.5,1.0
2026-07-27 01:45:00+00:00,166.0,170.71,1.0
2026-07-27 01:50:00+00:00,165.19,169.72,1.0
2026-07-27 01:55:00+00:00,166.2,171.14,1.0
2026-07-27 02:00:00+00:00,165.13,169.72,1.0
2026-07-27 02:05:00+00:00,165.29,169.85,1.0
2026-07-27 02:10:00+00:00,165.24,169.62,1.0
2026-07-27 02:15:00+00:00,165.82,170.16,1.0
2026-07-27 02:20:00+00:00,165.58,169.5,1.0
2026-07-27 02:25:00+00:00,166.35,170.33,1.0
2026-07-27 02:30:00+00:00,165.4,169.26,1.0
2026-07-27 02:35:00+00:00,166.48,170.51,1.0
2026-07-27 02:40:00+00:00,166.24,170.46,1.0
2026-07-27 02:45:00+00:00,165.59,169.86,1.0
2026-07-27 02:50:00+00:00,165.26,169.47,1.0
2026-07-27 02:55:00+00:00,165.41,169.52,1.0
2026-07-27 03:00:00+00:00,165.57,169.96,1.0
2026-07-27 03:05:00+00:00,165.22,169.72,1.0
2026-07-27 03:10:00+00:00,166.46,171.23,1.0
2026-07-27 03:15:00+00:00,166.99,171.93,1.0
2026-07-27 03:20:00+00:00,166.76,171.8,1.0
2026-07-27 03:25:00+00:00,166.41,171.42,1.0
2026-07-27 03:30:00+00:00,166.38,171.09,1.0
2026-07-27 03:35:00+00:00,165.84,170.41,1.0
2026-07-27 03:40:00+00:00,165.99,170.61,1.0
2026-07-27 03:45:00+00:00,165.37,170.12,1.0
2026-07-27 03:50:00+00:00,165.45,169.86,1.0
2026-07-27 03:55:00+00:00,165.67,170.11,1.0
2026-07-27 04:00:00+00:00,165.84,170.29,1.0
2026-07-27 04:05:00+00:00,165.83,170.48,1.0
2026-07-27 04:10:00+00:00,166.19,170.9,1.0
2026-07-27 04:15:00+00:00,166.78,171.74,1.0
2026-07-27 04:20:00+00:00,166.68,171.24,1.0
2026-07-27 04:25:00+00:00,166.3,170.96,1.0
2026-07-27 04:30:00+00:00,166.53,171.21,1.0
2026-07-27 04:35:00+00:00,166.72,171.16,1.0
2026-07-27 04:40:00+00:00,167.26,171.91,1.0
2026-07-27 04:45:00+00:00,167.17,171.85,1.0
2026-07-27 04:50:00+00:00,167.52,172.24,1.0
2026-07-27 04:55:00+00:00,167.25,171.76,1.0
2026-07-27 05:00:00+00:00,167.34,171.99,1.0
2026-07-27 05:05:00+00:00,167.8,172.43,1.0
2026-07-27 05:10:00+00:00,167.94,172.73,1.0
2026-07-27 05:15:00+00:00,168.01,172.85,1.0
2026-07-27 05:20:00+00:00,168.17,172.99,1.0
2026-07-27 05:25:00+00:00,168.4,173.18,1.0
2026-07-27 05:30:00+00:00,168.41,173.45,1.0
2026-07-27 05:35:00+00:00,168.48,173.61,1.0
2026-07-27 05:40:00+00:00,168.13,173.03,1.0
2026-07-27 05:45:00+00:00,167.91,172.62,1.0
2026-07-27 05:50:00+00:00,167.94,172.81,1.0
2026-07-27 05:55:00+00:00,167.93,172.82,1.0
2026-07-27 06:00:00+00:00,168.21,173.4,1.0
2026-07-27 06:05:00+00:00,168.71,173.66,1.0
2026-07-27 06:10:00+00:00,168.51,173.35,1.0
2026-07-27 06:15:00+00:00,168.82,173.8,1.0
2026-07-27 06:20:00+00:00,168.38,173.66,1.0
2026-07-27 06:25:00+00:00,168.24,173.5,1.0
2026-07-27 06:30:00+00:00,168.27,173.27,1.0
2026-07-27 06:35:00+00:00,168.3,173.44,1.0
2026-07-27 06:40:00+00:00,168.31,173.07,1.0
2026-07-27 06:45:00+00:00,168.24,173.37,1.0
2026-07-27 06:50:00+00:00,168.21,173.34,1.0
2026-07-27 06:55:00+00:00,168.3,173.47,1.0
2026-07-27 07:00:00+00:00,168.6,173.82,1.0
2026-07-27 07:05:00+00:00,168.43,173.77,1.0
2026-07-27 07:10:00+00:00,168.59,173.58,1.0
2026-07-27 07:15:00+00:00,168.5,173.39,1.0
2026-07-27 07:20:00+00:00,168.43,173.1,1.0
2026-07-27 07:25:00+00:00,168.53,173.29,1.0
2026-07-27 07:30:00+00:00,168.56,173.34,1.0
2026-07-27 07:35:00+00:00,168.45,173.08,1.0
2026-07-27 07:40:00+00:00,168.36,173.19,1.0
2026-07-27 07:45:00+00:00,168.48,173.25,1.0
2026-07-27 07:50:00+00:00,168.36,173.2,1.0
2026-07-27 07:55:00+00:00,168.22,173.02,1.0
2026-07-27 08:00:00+00:00,168.22,173.16,1.0
2026-07-27 08:05:00+00:00,168.25,173.16,1.0
2026-07-27 08:10:00+00:00,168.13,173.08,1.0
2026-07-27 08:15:00+00:00,168.3,173.18,1.0
2026-07-27 08:20:00+00:00,168.24,173.23,1.0
2026-07-27 08:25:00+00:00,168.42,173.58,1.0
2026-07-27 08:30:00+00:00,168.26,173.45,1.0
2026-07-27 08:35:00+00:00,168.33,173.45,1.0
2026-07-27 08:40:00+00:00,168.39,173.42,1.0
2026-07-27 08:45:00+00:00,168.45,173.66,1.0
2026-07-27 08:50:00+00:00,168.65,173.83,1.0
