ts,rate
2026-07-24 08:00:00+00:00,0.00103647
2026-07-24 12:00:00.001000+00:00,0.0
2026-07-24 16:00:00+00:00,-0.00012356
2026-07-24 20:00:00+00:00,-0.00031983
2026-07-25 00:00:00.001000+00:00,-9.401e-05
2026-07-25 04:00:00.001000+00:00,0.00045205
2026-07-25 08:00:00+00:00,0.0
2026-07-25 12:00:00+00:00,0.0
2026-07-25 16:00:00+00:00,0.0
2026-07-25 20:00:00+00:00,2.712e-05
2026-07-26 00:00:00.001000+00:00,0.0
2026-07-26 04:00:00+00:00,0.0
2026-07-26 08:00:00.001000+00:00,0.0
2026-07-26 12:00:00+00:00,0.0
2026-07-26 16:00:00.001000+00:00,0.0
2026-07-26 20:00:00+00:00,0.0
2026-07-27 00:00:00.001000+00:00,0.00121706
2026-07-27 04:00:00+00:00,0.00144394
2026-07-27 08:00:00.001000+00:00,0.0003916
2026-07-27 12:00:00.001000+00:00,-7.848e-05
2026-07-27 16:00:00+00:00,-0.00172028
2026-07-27 20:00:00.001000+00:00,0.00056583
2026-07-28 00:00:00+00:00,-0.00045839
2026-07-28 04:00:00+00:00,0.00183593
2026-07-28 08:00:00+00:00,0.00105959
2026-07-28 12:00:00+00:00,-0.00010748
2026-07-28 16:00:00+00:00,0.00085481
2026-07-28 20:00:00.001000+00:00,-1.41e-05
2026-07-29 00:00:00.001000+00:00,0.00026713
2026-07-29 04:00:00+00:00,0.00216421
2026-07-29 08:00:00.001000+00:00,0.00226249
2026-07-29 12:00:00.001000+00:00,0.00053477
2026-07-29 16:00:00.001000+00:00,-0.0013664
2026-07-29 20:00:00.001000+00:00,0.0
2026-07-30 00:00:00+00:00,0.0
2026-07-30 04:00:00+00:00,0.00190029
2026-07-30 08:00:00.001000+00:00,0.00072242
2026-07-30 12:00:00+00:00,0.00172506
2026-07-30 16:00:00+00:00,0.005
2026-07-30 20:00:00+00:00,0.00073265
2026-07-31 00:00:00+00:00,0.0
2026-07-31 04:00:00.002000+00:00,8.518e-05
2026-07-31 08:00:00.001000+00:00,-0.00096234
2026-07-31 12:00:00.001000+00:00,0.0
2026-07-31 16:00:00.001000+00:00,-0.00189342
2026-07-31 20:00:00.001000+00:00,-0.00040532
2026-08-01 00:00:00.001000+00:00,-0.00047535
2026-08-01 04:00:00.001000+00:00,0.0
2026-08-01 08:00:00.002000+00:00,0.0
2026-08-01 12:00:00.002000+00:00,0.0
2026-08-01 16:00:00.002000+00:00,0.0
2026-08-01 20:00:00.002000+00:00,-0.00014797
2026-08-02 00:00:00.002000+00:00,0.0001299
2026-08-02 04:00:00.002000+00:00,0.00062587
2026-08-02 08:00:00.002000+00:00,0.0
2026-08-02 12:00:00.002000+00:00,-0.00062782
2026-08-02 16:00:00.001000+00:00,0.0
2026-08-02 20:00:00.002000+00:00,0.00031162
2026-08-03 00:00:00.001000+00:00,0.00115862
2026-08-03 04:00:00.001000+00:00,0.0
2026-08-03 08:00:00.002000+00:00,0.0
2026-08-03 12:00:00.002000+00:00,-0.00087925
2026-08-03 16:00:00.001000+00:00,0.00066726
2026-08-03 20:00:00.001000+00:00,0.00032131
2026-08-04 00:00:00.001000+00:00,0.00041508
2026-08-04 04:00:00.001000+00:00,5.487e-05
2026-08-04 08:00:00.001000+00:00,0.0
2026-08-04 12:00:00.001000+00:00,0.00124865
2026-08-04 16:00:00.001000+00:00,0.00092339
2026-08-04 20:00:00.001000+00:00,0.0
2026-08-05 00:00:00.001000+00:00,-0.00026173
2026-08-05 04:00:00.001000+00:00,0.00043736
2026-08-05 08:00:00.001000+00:00,-0.00022801
2026-08-05 12:00:00.001000+00:00,0.0
2026-08-05 16:00:00.001000+00:00,0.00047617
2026-08-05 20:00:00.001000+00:00,0.0
2026-08-06 00:00:00.001000+00:00,-0.00052112
2026-08-06 04:00:00.001000+00:00,0.00035187
2026-08-06 08:00:00.002000+00:00,0.00013707
2026-08-06 12:00:00.002000+00:00,0.0
2026-08-06 16:00:00.001000+00:00,0.00126097
2026-08-06 20:00:00.002000+00:00,-6.297e-05
2026-08-07 00:00:00.001000+00:00,-4.029e-05
2026-08-07 04:00:00.002000+00:00,-0.00041267
2026-08-07 08:00:00.002000+00:00,0.00021919
2026-08-07 12:00:00.001000+00:00,0.0
2026-08-07 16:00:00.002000+00:00,-0.00038948
2026-08-07 20:00:00.001000+00:00,0.00029193
2026-08-08 00:00:00.001000+00:00,0.0
2026-08-08 04:00:00.002000+00:00,0.0
2026-08-08 08:00:00.001000+00:00,0.0
2026-08-08 12:00:00.001000+00:00,0.0
2026-08-08 16:00:00.001000+00:00,0.0
2026-08-08 20:00:00.001000+00:00,0.0
2026-08-09 00:00:00.001000+00:00,0.0
2026-08-09 04:00:00.002000+00:00,0.0
2026-08-09 08:00:00.001000+00:00,0.0
2026-08-09 12:00:00.001000+00:00,0.0
2026-08-09 16:00:00.001000+00:00,0.0
2026-08-09 20:00:00.001000+00:00,0.0
2026-08-10 00:00:00.002000+00:00,0.0
2026-08-10 04:00:00.002000+00:00,0.00013614
2026-08-10 08:00:00.001000+00:00,0.00039205
2026-08-10 12:00:00.001000+00:00,-0.00025004
2026-08-10 16:00:00.002000+00:00,8.6e-06
2026-08-10 20:00:00.001000+00:00,0.0
2026-08-11 00:00:00.001000+00:00,-1.166e-05
2026-08-11 04:00:00.002000+00:00,-0.00023367
2026-08-11 08:00:00.001000+00:00,-0.00016046
2026-08-11 12:00:00.001000+00:00,0.00015272
2026-08-11 16:00:00.001000+00:00,0.0
2026-08-11 20:00:00.001000+00:00,1.019e-05
2026-08-12 00:00:00.001000+00:00,0.0
2026-08-12 04:00:00.002000+00:00,-0.00077491
2026-08-12 08:00:00.002000+00:00,0.0
2026-08-12 12:00:00.001000+00:00,0.0
2026-08-12 16:00:00.002000+00:00,0.0
2026-08-12 20:00:00.001000+00:00,0.0
2026-08-13 00:00:00.001000+00:00,0.0
2026-08-13 04:00:00.002000+00:00,-0.00054061
2026-08-13 08:00:00.002000+00:00,-0.00031714
